customer_id,subscription_id,transaction_date,transaction_amount,subscription_status,country,product
CUST_000475,SUB_CUST_000475_202405,2024-07-01,78.41,active,Australia,Professional
CUST_001721,SUB_CUST_001721_202304,2023-08-01,70.45,active,United Kingdom,Professional
CUST_000763,SUB_CUST_000763_202307,2023-11-01,162.4,active,United States,Business
CUST_000152,SUB_CUST_000152_202209,2024-03-01,125.19,active,Other,Business
CUST_000861,SUB_CUST_000861_202306,2023-09-01,135.05,active,United Kingdom,Business
CUST_001343,SUB_CUST_001343_202209,2024-08-01,440.05,active,United States,Enterprise
CUST_000082,SUB_CUST_000082_202207,2023-03-01,145.6,active,United Kingdom,Business
CUST_000411,SUB_CUST_000411_202305,2023-06-01,31.12,active,United States,Starter
CUST_000995,SUB_CUST_000995_202303,2023-04-01,89.3,active,United States,Professional
CUST_000252,SUB_CUST_000252_202407,2024-11-01,158.56,active,United States,Business
CUST_000349,SUB_CUST_000349_202301,2023-06-01,25.6,active,Canada,Starter
CUST_001896,SUB_CUST_001896_202206,2022-08-01,29.19,active,United States,Starter
CUST_001191,SUB_CUST_001191_202210,2023-02-01,145.23,active,Australia,Business
CUST_001766,SUB_CUST_001766_202202,2024-08-01,25.67,active,United Kingdom,Starter
CUST_000363,SUB_CUST_000363_202208,2023-01-01,431.68,active,United States,Enterprise
CUST_000842,SUB_CUST_000842_202205,2022-10-01,30.31,active,United Kingdom,Starter
CUST_001784,SUB_CUST_001784_202311,2024-03-01,91.04,active,Germany,Professional
CUST_001569,SUB_CUST_001569_202310,2024-05-01,25.88,active,Other,Starter
CUST_000982,SUB_CUST_000982_202404,2024-05-01,30.48,active,United States,Starter
CUST_000110,SUB_CUST_000110_202403,2024-11-01,150.99,active,United States,Business
CUST_001533,SUB_CUST_001533_202302,2024-06-01,161.87,active,Other,Business
CUST_001008,SUB_CUST_001008_202308,2023-10-01,25.46,cancelled,Australia,Starter
CUST_001559,SUB_CUST_001559_202207,2023-04-01,29.26,active,United States,Starter
CUST_000187,SUB_CUST_000187_202309,2024-01-01,74.78,active,United Kingdom,Professional
CUST_000232,SUB_CUST_000232_202306,2024-01-01,73.64,active,United States,Professional
CUST_001992,SUB_CUST_001992_202305,2023-07-01,356.12,active,Australia,Enterprise
CUST_000514,SUB_CUST_000514_202307,2023-07-15,79.88,active,United Kingdom,Professional
CUST_001649,SUB_CUST_001649_202212,2023-12-01,173.22,active,United States,Business
CUST_000322,SUB_CUST_000322_202408,2024-08-01,66.27,active,Canada,Professional
CUST_001393,SUB_CUST_001393_202304,2023-11-01,78.32,active,United States,Professional
CUST_001903,SUB_CUST_001903_202307,2024-07-01,154.75,active,United States,Business
CUST_000597,SUB_CUST_000597_202409,2024-12-01,82.09,active,,Professional
CUST_000031,SUB_CUST_000031_202310,2024-11-01,31.56,active,France,Starter
CUST_001699,SUB_CUST_001699_202310,2023-12-01,146.27,active,France,Business
CUST_000676,SUB_CUST_000676_202304,2023-04-28,68.97,active,Australia,Professional
CUST_001060,SUB_CUST_001060_202305,2024-09-01,139.12,active,United Kingdom,Business
CUST_000348,SUB_CUST_000348_202204,2022-11-01,79.63,active,United States,Professional
CUST_001617,SUB_CUST_001617_202405,2024-11-01,82.46,active,United States,Professional
CUST_000900,SUB_CUST_000900_202310,2024-05-01,28.98,active,United States,Starter
CUST_001694,SUB_CUST_001694_202207,2022-11-01,79.81,active,Other,Professional
CUST_000767,SUB_CUST_000767_202405,2024-05-01,28.42,active,Germany,Starter
CUST_001681,SUB_CUST_001681_202406,2024-06-21,135.35,active,Germany,Business
CUST_000657,SUB_CUST_000657_202407,2024-10-01,79.93,active,Other,Professional
CUST_000591,SUB_CUST_000591_202210,2023-07-01,29.0,active,United States,Starter
CUST_001192,SUB_CUST_001192_202212,2023-08-01,71.07,active,United Kingdom,Professional
CUST_000613,SUB_CUST_000613_202312,2024-04-01,156.41,active,United States,Business
CUST_001604,SUB_CUST_001604_202403,2024-11-01,424.48,active,United States,Enterprise
CUST_000868,SUB_CUST_000868_202305,2023-06-01,441.91,cancelled,United States,Enterprise
CUST_001815,SUB_CUST_001815_202307,2024-11-01,76.22,active,United States,Professional
CUST_000163,SUB_CUST_000163_202304,2023-10-01,78.28,cancelled,United Kingdom,Professional
CUST_000003,SUB_CUST_000003_202311,2024-08-01,130.97,active,United States,Business
CUST_001191,SUB_CUST_001191_202210,2022-11-01,133.2,active,Australia,Business
CUST_001292,SUB_CUST_001292_202209,2022-10-01,171.54,cancelled,United States,Business
CUST_000099,SUB_CUST_000099_202302,2023-02-01,28.96,active,Other,Starter
CUST_000726,SUB_CUST_000726_202302,2023-11-01,79.78,active,United States,Professional
CUST_000457,SUB_CUST_000457_202404,2024-08-01,25.48,active,Australia,Starter
CUST_001042,SUB_CUST_001042_202309,2024-03-01,25.66,active,United Kingdom,Starter
CUST_001589,SUB_CUST_001589_202305,2023-05-12,30.26,active,United States,Starter
CUST_001130,SUB_CUST_001130_202403,2024-03-16,166.07,active,United States,Business
CUST_000440,SUB_CUST_000440_202301,2023-01-01,70.34,active,United States,Professional
CUST_000705,SUB_CUST_000705_202211,2023-01-01,167.97,cancelled,United States,Business
CUST_001485,SUB_CUST_001485_202308,2023-12-01,133.88,active,United States,Business
CUST_001623,SUB_CUST_001623_202211,2023-07-01,86.04,active,United Kingdom,Professional
CUST_001857,SUB_CUST_001857_202207,2024-09-01,85.78,active,Canada,Professional
CUST_000495,SUB_CUST_000495_202307,2024-10-01,89.33,active,United States,Professional
CUST_001061,SUB_CUST_001061_202405,2024-07-01,88.5,cancelled,Canada,Professional
CUST_000449,SUB_CUST_000449_202206,2022-06-15,174.07,active,United Kingdom,Business
CUST_000154,SUB_CUST_000154_202302,2023-06-01,353.04,active,United States,Enterprise
CUST_001495,SUB_CUST_001495_202312,2024-01-01,67.41,active,Other,Professional
CUST_001140,SUB_CUST_001140_202204,2023-03-01,32.31,active,United States,Starter
CUST_000449,SUB_CUST_000449_202304,2023-11-01,174.08,active,United Kingdom,Business
CUST_000817,SUB_CUST_000817_202406,2024-06-01,26.95,active,Canada,Starter
CUST_001025,SUB_CUST_001025_202304,2024-10-01,32.4,active,United Kingdom,Starter
CUST_000092,SUB_CUST_000092_202406,2024-09-01,92.08,active,United States,Professional
CUST_000406,SUB_CUST_000406_202212,2023-05-01,174.32,active,Canada,Business
CUST_001283,SUB_CUST_001283_202301,2023-07-01,338.23,active,United Kingdom,Enterprise
CUST_001659,SUB_CUST_001659_202209,2023-01-01,66.15,active,Canada,Professional
CUST_001548,SUB_CUST_001548_202310,2023-12-01,86.76,active,United States,Professional
CUST_000738,SUB_CUST_000738_202401,2024-03-01,27.39,active,Australia,Starter
CUST_001811,SUB_CUST_001811_202401,2024-07-01,29.01,active,United States,Starter
CUST_001549,SUB_CUST_001549_202405,2024-05-24,31.16,active,France,Starter
CUST_000330,SUB_CUST_000330_202203,2023-08-01,143.81,active,United Kingdom,Business
CUST_000634,SUB_CUST_000634_202310,2024-08-01,127.74,active,United States,Business
CUST_001410,SUB_CUST_001410_202302,2023-02-04,85.42,active,Canada,Professional
CUST_001334,SUB_CUST_001334_202309,2024-01-01,26.35,active,United States,Starter
CUST_001941,SUB_CUST_001941_202204,2022-11-01,145.58,active,United States,Business
CUST_000833,SUB_CUST_000833_202205,2023-08-01,76.71,active,United States,Professional
CUST_000571,SUB_CUST_000571_202209,2022-09-04,71.47,cancelled,United States,Professional
CUST_000948,SUB_CUST_000948_202202,2023-03-01,172.18,active,United Kingdom,Business
CUST_000571,SUB_CUST_000571_202310,2023-10-01,72.99,active,United States,Professional
CUST_000631,SUB_CUST_000631_202407,2024-11-01,67.64,active,United States,Professional
CUST_001349,SUB_CUST_001349_202304,2023-07-01,134.33,active,Australia,Business
CUST_001382,SUB_CUST_001382_202401,2024-02-01,136.25,cancelled,Germany,Business
CUST_001830,SUB_CUST_001830_202406,2024-07-01,30.48,active,United States,Starter
CUST_001901,SUB_CUST_001901_202403,2024-10-01,75.18,active,United States,Professional
CUST_000206,SUB_CUST_000206_202306,2023-11-01,84.97,cancelled,United Kingdom,Professional
CUST_000399,SUB_CUST_000399_202301,2023-09-01,138.18,active,United States,Business
CUST_001432,SUB_CUST_001432_202306,2024-07-01,28.33,active,France,Starter
CUST_000715,SUB_CUST_000715_202310,2023-11-01,82.01,active,United Kingdom,Professional
CUST_001014,SUB_CUST_001014_202303,2023-04-01,31.05,active,United Kingdom,Starter
CUST_000483,SUB_CUST_000483_202404,2024-07-01,161.91,active,Australia,Business
CUST_001802,SUB_CUST_001802_202311,2024-11-01,77.16,active,Australia,Professional
CUST_001395,SUB_CUST_001395_202307,2023-07-01,86.17,active,United States,Professional
CUST_000607,SUB_CUST_000607_202312,2024-02-01,32.53,active,United States,Starter
CUST_001076,SUB_CUST_001076_202307,2024-03-01,29.84,cancelled,Canada,Starter
CUST_001737,SUB_CUST_001737_202208,2024-08-01,24.74,active,United States,Starter
CUST_000187,SUB_CUST_000187_202309,2024-03-01,73.72,active,United Kingdom,Professional
CUST_001032,SUB_CUST_001032_202310,2024-02-01,92.03,active,Canada,Professional
CUST_000480,SUB_CUST_000480_202209,2022-10-01,143.15,cancelled,United States,Business
CUST_000347,SUB_CUST_000347_202303,2023-04-01,29.41,active,Canada,Starter
CUST_000066,SUB_CUST_000066_202211,2022-11-10,86.54,cancelled,United States,Professional
CUST_000443,SUB_CUST_000443_202406,2024-09-01,34.33,active,United States,Starter
CUST_000331,SUB_CUST_000331_202403,2024-03-01,74.11,active,United Kingdom,Professional
CUST_000006,SUB_CUST_000006_202205,2024-01-01,68.18,active,United States,Professional
CUST_000387,SUB_CUST_000387_202309,2024-12-01,30.64,active,United States,Starter
CUST_000203,SUB_CUST_000203_202405,2024-05-01,76.79,active,United States,Professional
CUST_000383,SUB_CUST_000383_202307,2024-11-01,151.36,active,Canada,Business
CUST_000031,SUB_CUST_000031_202310,2024-07-01,33.66,active,France,Starter
CUST_001242,SUB_CUST_001242_202311,2024-06-01,83.91,active,France,Professional
CUST_001099,SUB_CUST_001099_202311,2024-05-01,78.27,active,United States,Professional
CUST_001138,SUB_CUST_001138_202309,2023-09-01,128.49,active,United States,Business
CUST_001956,SUB_CUST_001956_202309,2024-01-01,26.91,active,Canada,Starter
CUST_001445,SUB_CUST_001445_202303,2023-03-01,71.63,active,United States,Professional
CUST_000780,SUB_CUST_000780_202403,2024-08-01,83.26,active,United States,Professional
CUST_001706,SUB_CUST_001706_202410,2024-10-01,85.07,active,United States,Professional
CUST_001315,SUB_CUST_001315_202209,2024-06-01,30.45,active,United States,Starter
CUST_001860,SUB_CUST_001860_202309,2023-10-01,32.24,active,United States,Starter
CUST_000572,SUB_CUST_000572_202408,2024-12-01,137.22,active,United Kingdom,Business
CUST_001059,SUB_CUST_001059_202311,2024-07-01,28.43,cancelled,United Kingdom,Starter
CUST_001555,SUB_CUST_001555_202404,2024-05-01,25.83,active,France,Starter
CUST_000518,SUB_CUST_000518_202403,2024-12-01,68.83,active,France,Professional
CUST_000524,SUB_CUST_000524_202308,2023-12-01,441.96,active,Other,Enterprise
CUST_001713,SUB_CUST_001713_202304,2023-04-12,28.16,active,Germany,Starter
CUST_001386,SUB_CUST_001386_202412,2024-12-01,29.19,active,United States,Starter
CUST_000364,SUB_CUST_000364_202406,2024-10-01,170.66,active,Canada,Business
CUST_000968,SUB_CUST_000968_202305,2023-12-01,156.01,active,United States,Business
CUST_000457,SUB_CUST_000457_202404,2024-09-01,27.13,active,Australia,Starter
CUST_000019,SUB_CUST_000019_202205,2022-05-14,73.55,cancelled,United States,Professional
CUST_001442,SUB_CUST_001442_202212,2023-05-01,32.78,active,Canada,Starter
CUST_001936,SUB_CUST_001936_202408,2024-10-01,129.69,active,United States,Business
CUST_000412,SUB_CUST_000412_202302,2023-08-01,127.86,active,United States,Business
CUST_001025,SUB_CUST_001025_202304,2024-09-01,32.63,active,United Kingdom,Starter
CUST_000277,SUB_CUST_000277_202303,2023-03-26,88.91,active,United States,Professional
CUST_000007,SUB_CUST_000007_202309,2024-09-01,75.84,active,Canada,Professional
CUST_000955,SUB_CUST_000955_202307,2024-01-01,27.76,active,Germany,Starter
CUST_001356,SUB_CUST_001356_202212,2023-01-01,68.65,cancelled,United States,Professional
CUST_000305,SUB_CUST_000305_202306,2024-11-01,144.24,active,United States,Business
CUST_000654,SUB_CUST_000654_202202,2022-02-04,31.43,active,United States,Starter
CUST_001184,SUB_CUST_001184_202307,2023-10-01,129.84,active,United States,Business
CUST_000888,SUB_CUST_000888_202303,2023-10-01,68.34,active,United Kingdom,Professional
CUST_001016,SUB_CUST_001016_202207,2022-11-01,161.61,active,United States,Business
CUST_000548,SUB_CUST_000548_202311,2024-07-01,32.44,active,Australia,Starter
CUST_001488,SUB_CUST_001488_202212,2023-11-01,412.72,active,United States,Enterprise
CUST_000536,SUB_CUST_000536_202211,2024-01-01,343.22,active,Australia,Enterprise
CUST_001344,SUB_CUST_001344_202209,2023-07-01,147.63,active,Other,Business
CUST_001332,SUB_CUST_001332_202405,2024-12-01,27.54,active,Germany,Starter
CUST_001850,SUB_CUST_001850_202402,2024-03-01,70.78,cancelled,United States,Professional
CUST_000136,SUB_CUST_000136_202206,2023-11-01,430.03,active,United States,Enterprise
CUST_001958,SUB_CUST_001958_202403,2024-03-19,29.32,active,United States,Starter
CUST_000087,SUB_CUST_000087_202212,2022-12-04,28.96,active,Germany,Starter
CUST_001480,SUB_CUST_001480_202302,2023-05-01,91.37,active,United States,Professional
CUST_001593,SUB_CUST_001593_202301,2023-03-01,433.94,cancelled,Australia,Enterprise
CUST_000044,SUB_CUST_000044_202301,2023-08-01,29.31,active,Canada,Starter
CUST_001072,SUB_CUST_001072_202405,2024-06-01,66.4,active,Australia,Professional
CUST_000596,SUB_CUST_000596_202401,2024-02-01,140.66,active,Germany,Business
CUST_001136,SUB_CUST_001136_202404,2024-06-01,71.61,cancelled,United States,Professional
CUST_000833,SUB_CUST_000833_202205,2024-05-01,75.7,active,United States,Professional
CUST_000797,SUB_CUST_000797_202207,2023-12-01,149.74,active,United States,Business
CUST_001976,SUB_CUST_001976_202308,2023-12-01,83.94,active,Other,Professional
CUST_001441,SUB_CUST_001441_202302,2024-09-01,24.56,active,Other,Starter
CUST_001230,SUB_CUST_001230_202402,2024-06-01,29.87,active,United States,Starter
CUST_001481,SUB_CUST_001481_202406,2024-06-01,81.79,active,United Kingdom,Professional
CUST_001796,SUB_CUST_001796_202305,2024-06-01,85.32,cancelled,United States,Professional
CUST_001000,SUB_CUST_001000_202401,2024-05-01,79.45,active,United States,Professional
CUST_001683,SUB_CUST_001683_202304,2023-11-01,126.53,active,United Kingdom,Business
CUST_001659,SUB_CUST_001659_202209,2022-11-01,67.93,active,Canada,Professional
CUST_001567,SUB_CUST_001567_202308,2024-07-01,155.98,cancelled,Other,Business
CUST_001655,SUB_CUST_001655_202403,2024-09-01,27.84,active,United Kingdom,Starter
CUST_000325,SUB_CUST_000325_202206,2022-06-28,31.41,active,United States,Starter
CUST_001121,SUB_CUST_001121_202410,2024-11-01,329.32,active,United States,Enterprise
CUST_000011,SUB_CUST_000011_202404,2024-12-01,31.93,active,United Kingdom,Starter
CUST_001687,SUB_CUST_001687_202205,2024-05-01,26.66,active,Canada,Starter
CUST_001802,SUB_CUST_001802_202311,2024-06-01,79.68,active,Australia,Professional
CUST_000728,SUB_CUST_000728_202306,2023-06-13,28.1,active,Canada,Starter
CUST_001361,SUB_CUST_001361_202301,2024-10-01,33.35,active,France,Starter
CUST_000953,SUB_CUST_000953_202405,2024-07-01,69.28,active,Australia,Professional
CUST_000136,SUB_CUST_000136_202206,2023-09-01,413.67,active,United States,Enterprise
CUST_000736,SUB_CUST_000736_202206,2023-03-01,159.66,active,United Kingdom,Business
CUST_001746,SUB_CUST_001746_202306,2023-08-01,153.25,active,United States,Business
CUST_000066,SUB_CUST_000066_202304,2024-08-01,90.18,active,United States,Professional
CUST_000054,SUB_CUST_000054_202304,2024-02-01,30.28,active,United States,Starter
CUST_000689,SUB_CUST_000689_202304,2024-05-01,27.93,active,France,Starter
CUST_001277,SUB_CUST_001277_202304,2024-03-01,89.78,active,United States,Professional
CUST_000849,SUB_CUST_000849_202408,2024-09-01,25.73,cancelled,United Kingdom,Starter
CUST_001448,SUB_CUST_001448_202407,2024-10-01,416.2,active,United Kingdom,Enterprise
CUST_000970,SUB_CUST_000970_202404,2024-11-01,30.48,active,United States,Starter
CUST_000441,SUB_CUST_000441_202210,2023-04-01,25.52,cancelled,United Kingdom,Starter
CUST_001069,SUB_CUST_001069_202402,2024-12-01,79.5,active,United States,Professional
CUST_000804,SUB_CUST_000804_202406,2024-08-01,167.59,active,United Kingdom,Business
CUST_000667,SUB_CUST_000667_202310,2023-11-01,29.8,active,United Kingdom,Starter
CUST_000178,SUB_CUST_000178_202308,2024-12-01,139.39,active,United States,Business
CUST_001173,SUB_CUST_001173_202308,2023-08-06,162.13,active,United Kingdom,Business
CUST_001010,SUB_CUST_001010_202210,2024-12-01,32.99,active,United States,Starter
CUST_001464,SUB_CUST_001464_202208,2024-05-01,124.98,active,France,Business
CUST_000349,SUB_CUST_000349_202301,2024-11-01,24.69,active,Canada,Starter
CUST_000032,SUB_CUST_000032_202307,2023-09-01,171.54,active,United States,Business
CUST_001855,SUB_CUST_001855_202203,2024-05-01,404.47,active,United Kingdom,Enterprise
CUST_000797,SUB_CUST_000797_202207,2024-08-01,142.53,active,United States,Business
CUST_001598,SUB_CUST_001598_202411,2024-11-01,74.17,active,United States,Professional
CUST_001859,SUB_CUST_001859_202309,2023-10-01,28.02,active,France,Starter
CUST_001416,SUB_CUST_001416_202210,2022-10-29,76.45,active,Canada,Professional
CUST_000330,SUB_CUST_000330_202203,2023-01-01,145.94,active,United Kingdom,Business
CUST_001267,SUB_CUST_001267_202304,2024-03-01,168.36,active,France,Business
CUST_001672,SUB_CUST_001672_202405,2024-10-01,28.69,active,Canada,Starter
CUST_001418,SUB_CUST_001418_202305,2023-08-01,24.72,active,United States,Starter
CUST_000138,SUB_CUST_000138_202302,2023-12-01,27.45,cancelled,United States,Starter
CUST_001604,SUB_CUST_001604_202403,2024-03-01,446.96,active,United States,Enterprise
CUST_000476,SUB_CUST_000476_202206,2023-01-01,82.08,active,United States,Professional
CUST_001794,SUB_CUST_001794_202310,2024-10-01,81.05,active,United States,Professional
CUST_000956,SUB_CUST_000956_202308,2023-09-01,132.85,active,United Kingdom,Business
CUST_000828,SUB_CUST_000828_202403,2024-03-27,80.24,active,United States,Professional
CUST_000237,SUB_CUST_000237_202403,2024-04-01,83.34,cancelled,United States,Professional
CUST_000286,SUB_CUST_000286_202207,2022-11-01,163.34,active,United States,Business
CUST_000629,SUB_CUST_000629_202306,2023-06-03,164.46,active,United Kingdom,Business
CUST_001796,SUB_CUST_001796_202305,2024-05-01,85.7,active,United States,Professional
CUST_001231,SUB_CUST_001231_202409,2024-11-01,360.35,cancelled,France,Enterprise
CUST_001656,SUB_CUST_001656_202202,2023-12-01,69.37,active,United Kingdom,Professional
CUST_000912,SUB_CUST_000912_202409,2024-10-01,27.79,active,France,Starter
CUST_000406,SUB_CUST_000406_202402,2024-02-01,164.58,active,Canada,Business
CUST_000760,SUB_CUST_000760_202403,2024-09-01,30.42,active,United States,Starter
CUST_001295,SUB_CUST_001295_202310,2024-02-01,91.58,active,United States,Professional
CUST_000500,SUB_CUST_000500_202410,2024-11-01,83.8,cancelled,United Kingdom,Professional
CUST_000702,SUB_CUST_000702_202302,2024-02-01,31.2,active,France,Starter
CUST_000943,SUB_CUST_000943_202303,2024-05-01,24.74,active,United Kingdom,Starter
CUST_001130,SUB_CUST_001130_202403,2024-12-01,154.72,active,United States,Business
CUST_001388,SUB_CUST_001388_202405,2024-05-01,388.21,active,United States,Enterprise
CUST_000352,SUB_CUST_000352_202305,2024-04-01,31.2,active,Australia,Starter
CUST_000543,SUB_CUST_000543_202306,2023-12-01,154.46,active,United States,Business
CUST_001697,SUB_CUST_001697_202402,2024-12-01,162.92,active,Australia,Business
CUST_000138,SUB_CUST_000138_202407,2024-07-01,25.77,active,United States,Starter
CUST_000988,SUB_CUST_000988_202209,2022-09-27,69.42,cancelled,United States,Professional
CUST_000653,SUB_CUST_000653_202304,2023-11-01,81.84,active,France,Professional
CUST_001705,SUB_CUST_001705_202212,2023-08-01,407.95,active,Australia,Enterprise
CUST_000821,SUB_CUST_000821_202409,2024-10-01,85.89,active,United States,Professional
CUST_001360,SUB_CUST_001360_202403,2024-05-01,150.14,active,France,Business
CUST_001365,SUB_CUST_001365_202302,2023-12-01,170.95,active,United States,Business
CUST_000998,SUB_CUST_000998_202209,2023-01-01,88.4,active,United Kingdom,Professional
CUST_001870,SUB_CUST_001870_202407,2024-09-01,31.29,active,United States,Starter
CUST_001618,SUB_CUST_001618_202305,2023-11-01,437.05,active,United Kingdom,Enterprise
CUST_001535,SUB_CUST_001535_202402,2024-05-01,77.94,active,United States,Professional
CUST_000614,SUB_CUST_000614_202207,2023-01-01,413.54,active,United States,Enterprise
CUST_001923,SUB_CUST_001923_202303,2023-11-01,90.32,active,United States,Professional
CUST_001397,SUB_CUST_001397_202402,2024-04-01,29.62,active,United States,Starter
CUST_001295,SUB_CUST_001295_202310,2023-11-01,87.12,active,United States,Professional
CUST_001591,SUB_CUST_001591_202211,2023-02-01,27.61,active,United Kingdom,Starter
CUST_000982,SUB_CUST_000982_202404,2024-07-01,30.39,active,United States,Starter
CUST_001375,SUB_CUST_001375_202401,2024-05-01,26.58,active,United Kingdom,Starter
CUST_000825,SUB_CUST_000825_202305,2023-09-01,367.85,active,Canada,Enterprise
CUST_000634,SUB_CUST_000634_202310,2023-12-01,135.0,active,United States,Business
CUST_000891,SUB_CUST_000891_202303,2024-01-01,27.74,active,United States,Starter
CUST_000379,SUB_CUST_000379_202302,2023-03-01,82.75,active,United States,Professional
CUST_001074,SUB_CUST_001074_202203,2022-08-01,25.29,active,United Kingdom,Starter
CUST_000232,SUB_CUST_000232_202409,2024-11-01,77.38,active,United States,Professional
CUST_001470,SUB_CUST_001470_202208,2023-03-01,152.52,active,Other,Business
CUST_001696,SUB_CUST_001696_202308,2023-11-01,78.13,active,United Kingdom,Professional
CUST_001655,SUB_CUST_001655_202403,2024-06-01,28.44,active,United Kingdom,Starter
CUST_001851,SUB_CUST_001851_202310,2023-10-13,26.56,active,Germany,Starter
CUST_001741,SUB_CUST_001741_202403,2024-12-01,158.25,active,United Kingdom,Business
CUST_000136,SUB_CUST_000136_202206,2023-04-01,433.42,active,United States,Enterprise
CUST_000877,SUB_CUST_000877_202311,2024-06-01,75.7,active,United States,Professional
CUST_001831,SUB_CUST_001831_202406,2024-11-01,66.07,active,United States,Professional
CUST_000433,SUB_CUST_000433_202201,2022-02-01,363.71,active,France,Enterprise
CUST_000430,SUB_CUST_000430_202305,2024-06-01,399.66,active,United States,Enterprise
CUST_001774,SUB_CUST_001774_202211,2023-06-01,28.23,active,United States,Starter
CUST_000321,SUB_CUST_000321_202409,2024-09-01,33.31,active,Australia,Starter
CUST_001485,SUB_CUST_001485_202308,2024-03-01,139.14,active,United States,Business
CUST_000337,SUB_CUST_000337_202211,2023-01-01,160.75,active,United Kingdom,Business
CUST_000213,SUB_CUST_000213_202309,2024-06-01,75.49,active,United States,Professional
CUST_000654,SUB_CUST_000654_202207,2022-09-01,29.52,active,United States,Starter
CUST_001019,SUB_CUST_001019_202207,2022-07-15,428.62,active,Other,Enterprise
CUST_001139,SUB_CUST_001139_202209,2022-09-19,28.58,active,United Kingdom,Starter
CUST_001110,SUB_CUST_001110_202309,2023-10-01,68.42,active,Australia,Professional
CUST_000805,SUB_CUST_000805_202208,2024-10-01,77.61,active,United States,Professional
CUST_000600,SUB_CUST_000600_202307,2023-08-01,79.91,active,Canada,Professional
CUST_000946,SUB_CUST_000946_202212,2022-12-03,33.23,active,Other,Starter
CUST_000181,SUB_CUST_000181_202303,2024-01-01,74.85,active,United Kingdom,Professional
CUST_001625,SUB_CUST_001625_202406,2024-10-01,80.38,cancelled,United States,Professional
CUST_000200,SUB_CUST_000200_202406,2024-08-01,75.12,active,Australia,Professional
CUST_001323,SUB_CUST_001323_202309,2024-01-01,171.03,cancelled,United Kingdom,Business
CUST_000387,SUB_CUST_000387_202309,2024-04-01,32.15,active,United States,Starter
CUST_001240,SUB_CUST_001240_202409,2024-10-01,87.54,cancelled,United States,Professional
CUST_000851,SUB_CUST_000851_202403,2024-06-01,160.67,active,United States,Business
CUST_000717,SUB_CUST_000717_202210,2022-10-21,76.39,active,United Kingdom,Professional
CUST_001706,SUB_CUST_001706_202204,2022-07-01,83.73,active,United States,Professional
CUST_001961,SUB_CUST_001961_202307,2023-12-01,160.29,active,Canada,Business
CUST_001100,SUB_CUST_001100_202312,2024-02-01,91.65,active,United Kingdom,Professional
CUST_000453,SUB_CUST_000453_202307,2024-11-01,135.87,active,Canada,Business
CUST_000055,SUB_CUST_000055_202406,2024-09-01,77.47,active,Australia,Professional
CUST_000781,SUB_CUST_000781_202403,2024-11-01,26.71,cancelled,United Kingdom,Starter
CUST_000455,SUB_CUST_000455_202301,2023-07-01,89.89,active,Germany,Professional
CUST_000379,SUB_CUST_000379_202302,2023-08-01,81.69,active,United States,Professional
CUST_001494,SUB_CUST_001494_202404,2024-09-01,31.17,active,United Kingdom,Starter
CUST_000169,SUB_CUST_000169_202204,2024-04-01,33.93,active,Canada,Starter
CUST_001630,SUB_CUST_001630_202209,2023-02-01,451.0,active,United Kingdom,Enterprise
CUST_001801,SUB_CUST_001801_202311,2024-03-01,25.73,active,United States,Starter
CUST_000379,SUB_CUST_000379_202302,2023-10-01,81.13,active,United States,Professional
CUST_001855,SUB_CUST_001855_202203,2023-01-01,397.46,active,United Kingdom,Enterprise
CUST_001554,SUB_CUST_001554_202203,2022-04-01,26.23,active,Other,Starter
CUST_000332,SUB_CUST_000332_202208,2023-02-01,29.1,active,United States,Starter
CUST_001025,SUB_CUST_001025_202212,2023-01-01,32.92,cancelled,United Kingdom,Starter
CUST_000020,SUB_CUST_000020_202208,2022-09-01,76.15,active,Other,Professional
CUST_001693,SUB_CUST_001693_202212,2023-02-01,124.47,active,United Kingdom,Business
CUST_000449,SUB_CUST_000449_202409,2024-11-01,161.54,cancelled,United Kingdom,Business
CUST_000360,SUB_CUST_000360_202212,2023-05-01,137.51,active,Canada,Business
CUST_001535,SUB_CUST_001535_202402,2024-07-01,75.97,active,United States,Professional
CUST_001801,SUB_CUST_001801_202311,2024-08-01,26.18,active,United States,Starter
CUST_000143,SUB_CUST_000143_202402,2024-02-29,383.72,active,United Kingdom,Enterprise
CUST_000347,SUB_CUST_000347_202208,2022-09-01,31.4,active,Canada,Starter
CUST_000494,SUB_CUST_000494_202309,2023-09-01,28.24,active,United Kingdom,Starter
CUST_000964,SUB_CUST_000964_202307,2023-08-01,64.93,cancelled,United States,Professional
CUST_000982,SUB_CUST_000982_202404,2024-04-01,29.24,active,United States,Starter
CUST_001886,SUB_CUST_001886_202212,2023-03-01,29.1,active,United States,Starter
CUST_001516,SUB_CUST_001516_202403,2024-05-01,25.84,active,United Kingdom,Starter
CUST_000161,SUB_CUST_000161_202407,2024-08-01,27.52,active,United States,Starter
CUST_001923,SUB_CUST_001923_202303,2024-04-01,81.97,active,United States,Professional
CUST_001909,SUB_CUST_001909_202402,2024-12-01,26.03,active,United States,Starter
CUST_001465,SUB_CUST_001465_202409,2024-09-01,83.97,active,Canada,Professional
CUST_001344,SUB_CUST_001344_202209,2023-06-01,150.16,active,Other,Business
CUST_001113,SUB_CUST_001113_202302,2024-07-01,31.44,active,United States,Starter
CUST_001749,SUB_CUST_001749_202303,2023-09-01,31.26,active,Other,Starter
